aster-to-pole_distance_2_um,astere-to-pole_distance_1_um,cell_diameter_um,centrosome,chromosomes,classification,classification_CAT,cleavage_type,cleavage_type_CAT,day_old,distance_between_chromosomes_um,fixation,fixation_CAT,genome,inner_aster_diameter_1_um,inner_aster_diameter_2_um,metaphase_plate_aspect_ratio_um,metaphase_plate_lengt_h_um,metaphase_plate_width_um,microscope,microscope_CAT,num_of_cells,num_of_cells_CAT,num_of_cells_NUM,organism,organism_CAT,outer__diameter_2_um,outer_aster_diameter_1_um,phylum,phylum_CAT,polar_body_diameter_1_um,polar_body_diameter_2_um,spindle_aspect_ratio_asters_um,spindle_aspect_ratio_poles_um,spindle_length__asters_um,spindle_length_poles_um,spindle_width_um,stage,stage_CAT,time_pf
0.0,0.0,1321.1233200000001,0,36.0,bd,1,dra,6,131122,0.0,m,3.0,3100.0,0.0,0.0,2.989795918367347,18.83404,6.299440000000001,mm20,2.0,1,1.0,1.0,xenopus_laevis,8,0.0,0.0,chordata,4,12.2132,9.03903,1.6714285714285713,1.6714285714285713,37.6038,37.6038,22.498,mII,5.0,0
0.0,0.0,1141.30798,0,36.0,bd,1,dra,6,131122,0.0,m,3.0,3100.0,0.0,0.0,4.958677685950414,19.284000000000002,3.8889400000000003,mm20,2.0,1,1.0,1.0,xenopus_laevis,8,0.0,0.0,chordata,4,12.2132,9.03903,1.7692307692307696,1.7692307692307696,35.48256000000001,35.48256000000001,20.05536,mII,5.0,0
0.0,0.0,1072.3886200000002,0,36.0,bd,1,dra,6,131122,0.0,m,3.0,3100.0,0.0,0.0,,,,mm20,2.0,1,1.0,1.0,xenopus_laevis,8,0.0,0.0,chordata,4,12.2132,9.03903,2.275462962962963,2.275462962962963,31.59362,31.59362,13.884480000000002,mII,5.0,0
,,,0,36.0,bd,1,dra,6,140312,,df,2.0,3100.0,,,,,,zlsm40,3.0,1,1.0,1.0,xenopus_laevis,8,,,chordata,4,15.7,9.03903,,,,,,mII,5.0,0
,,1122.2,0,36.0,bd,1,dra,6,140718,,m,3.0,3100.0,,,,,,zlsm20,24.0,1,1.0,1.0,xenopus_laevis,8,,,chordata,4,11.8,9.03903,,,,,,mII,5.0,0
0.0,0.0,1126.0,0,36.0,bd,1,dra,6,140718,0.0,m,3.0,3100.0,0.0,0.0,1.9696969696969697,13.0,6.6,zlsm20,24.0,1,1.0,1.0,xenopus_laevis,8,,18.1,chordata,4,10.0,9.03903,1.7000000000000002,1.7000000000000002,22.1,22.1,13.0,mII,5.0,0
0.0,0.0,1139.2,0,36.0,bd,1,dra,6,140718,0.0,m,3.0,3100.0,0.0,0.0,1.9285714285714286,13.5,7.0,zlsm20,24.0,1,1.0,1.0,xenopus_laevis,8,0.0,0.0,chordata,4,13.1,9.03903,1.635036496350365,1.635036496350365,22.4,22.4,13.7,mII,5.0,0
0.0,0.0,1152.8,0,36.0,bd,1,dra,6,140718,0.0,m,3.0,3100.0,0.0,0.0,1.9411764705882353,13.2,6.8,zlsm20,24.0,1,1.0,1.0,xenopus_laevis,8,0.0,35.1,chordata,4,12.7,9.03903,1.6853146853146854,1.6853146853146854,24.1,24.1,14.3,mII,5.0,0
0.0,0.0,785.64692,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,1.986928104575163,9.77056,4.917420000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,7.874300000000001,9.03903,,,,,6.87796,mII,5.0,0
0.0,0.0,744.43044,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,,10.05982,,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,7.874300000000001,9.03903,1.8461538461538463,1.8461538461538463,14.655840000000001,14.655840000000001,7.93858,mII,5.0,0
0.0,0.0,758.53526,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,2.3015873015873014,13.9809,6.07446,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,7.874300000000001,9.03903,1.6883561643835614,1.6849315068493151,15.84502,15.812880000000002,9.38488,mII,5.0,0
0.0,0.0,817.5728,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,1.8168498168498168,15.941440000000002,8.774220000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,7.874300000000001,9.03903,1.56312625250501,1.56312625250501,25.069200000000002,25.069200000000002,16.037860000000002,mII,5.0,0
0.0,0.0,770.95088,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,,19.894660000000002,,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,8.95276,9.03903,1.6185344827586206,1.6185344827586206,24.13714,24.13714,14.91296,mII,5.0,0
0.0,0.0,756.7616,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,1.8653061224489795,14.687980000000001,7.874300000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,9.3206,9.03903,1.546783625730994,1.546783625730994,17.00206,17.00206,10.991880000000002,mII,5.0,0
0.0,0.0,795.6132,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,3.2184466019417473,21.30882,6.620840000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,11.763240000000001,9.03903,2.0799180327868854,2.0799180327868854,32.6221,32.6221,15.68432,mII,5.0,0
0.0,0.0,844.6,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,3.8385093167701863,19.86252,5.17454,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,11.763240000000001,9.03903,2.009756097560976,2.0121951219512195,26.483360000000005,26.515500000000003,13.1774,mII,5.0,0
0.0,0.0,895.2760000000001,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,3.6987179487179493,18.544780000000003,5.01384,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,11.763240000000001,9.03903,1.723809523809524,1.723809523809524,23.269360000000002,23.269360000000002,13.498800000000001,mII,5.0,0
0.0,0.0,829.3972,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,3.554502369668246,24.105,6.781540000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,11.763240000000001,9.03903,1.5773584905660374,1.5773584905660374,26.86904,26.86904,17.034200000000002,mII,5.0,0
0.0,0.0,757.0149799999999,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,3.835820895522388,16.51996,4.306760000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,7.585040000000001,9.03903,2.171171171171171,2.171171171171171,23.23722,23.23722,10.70262,mII,5.0,0
0.0,0.0,859.8028,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,7.444444444444445,21.533800000000003,2.8926000000000003,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,16.00572,9.03903,1.6931608133086875,1.6931608133086875,29.44024,29.44024,17.38774,mII,5.0,0
0.0,0.0,817.82618,0,20.0,bd,1,dra,6,131118,0.0,m,3.0,1437.0,0.0,0.0,3.1417910447761193,13.530940000000001,4.306760000000001,mm20,2.0,1,1.0,1.0,xenopus_tropicalis,10,0.0,0.0,chordata,4,7.488620000000001,9.03903,1.8127659574468087,1.8127659574468087,27.383280000000003,27.383280000000003,15.1058,mII,5.0,0
0.0,0.0,,0,64.0,bd,1,ro,2,na,0.0,,,2474.0,0.0,0.0,3.9743589743589745,14.879999999999999,3.7439999999999998,,,1,1.0,1.0,Equus_caballus,11,0.0,0.0,chordata,4,13.128,9.03903,1.3724489795918369,1.3724489795918369,19.368,19.368,14.111999999999998,m,2.0,0
0.0,0.0,,0,64.0,bd,1,ro,2,na,14.495999999999999,,,2474.0,0.0,0.0,,9.36,,,,1,1.0,1.0,Equus_caballus,11,0.0,0.0,chordata,4,13.128,9.03903,1.265912305516266,1.265912305516266,21.48,21.48,16.968,a,1.0,0
0.0,0.0,,0,64.0,bd,1,ro,2,na,0.0,,,2474.0,0.0,0.0,2.5605095541401273,19.296,7.536,,,1,1.0,1.0,Equus_caballus,11,0.0,0.0,chordata,4,13.128,9.03903,1.0598726114649681,1.0598726114649681,19.968,19.968,18.84,m,2.0,0
,,130.4,0,64.0,bd,1,ro,2,na,,,,2474.0,,,,,,,,1,1.0,1.0,Equus_caballus,11,,,chordata,4,13.128,9.03903,,,,,,,,0
,,122.48,0,64.0,bd,1,ro,2,na,,,,2474.0,,,,,,,,1,1.0,1.0,Equus_caballus,11,,,chordata,4,13.128,9.03903,,,,,,,,0
,,103.52000000000001,0,64.0,bd,1,ro,2,na,0.0,,,2474.0,,,5.0256410256410255,15.680000000000001,3.12,,,1,1.0,1.0,Equus_caballus,11,,,chordata,4,11.600000000000001,9.03903,1.04390243902439,1.04390243902439,17.12,17.12,16.400000000000002,m,2.0,0
0.0,0.0,117.36,0,64.0,bd,1,ro,2,na,0.0,,,2474.0,0.0,0.0,1.9718309859154932,11.200000000000001,5.68,,,1,1.0,1.0,Equus_caballus,11,0.0,0.0,chordata,4,18.96,9.03903,1.8304093567251463,1.8304093567251463,25.040000000000003,25.040000000000003,13.680000000000001,m,2.0,0
0.0,0.0,,0,64.0,bd,1,ro,2,na,0.0,,,2474.0,0.0,0.0,2.8583333333333325,13.719999999999999,4.800000000000001,,,1,1.0,1.0,Equus_caballus,11,0.0,0.0,chordata,4,18.96,9.03903,1.4110787172011663,1.4110787172011663,19.36,19.36,13.719999999999999,m,2.0,0
0.0,0.0,,0,64.0,bd,1,ro,2,na,0.0,,,2474.0,0.0,0.0,5.294871794871795,16.52,3.12,,,1,1.0,1.0,Equus_caballus,11,0.0,0.0,chordata,4,15.200000000000001,9.03903,1.4108910891089108,1.4108910891089108,22.8,22.8,16.16,m,2.0,0
0.0,0.0,138.471,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,2.512820512820513,14.847,5.908499999999999,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,15.200000000000001,9.03903,1.2863636363636364,1.2863636363636364,21.43725,21.43725,16.665,m,2.0,0
0.0,0.0,98.24774999999998,0,46.0,bd,1,ro,2,na,20.376749999999998,,,3381.0,0.0,0.0,,11.741249999999999,,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,15.200000000000001,9.03903,1.0743801652892564,1.0743801652892564,19.695,19.695,18.3315,a,1.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,3.494117647058823,22.497749999999996,6.43875,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,18.71025,9.03903,1.199203187250996,1.199203187250996,22.80075,22.80075,19.01325,m,2.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,3.6818181818181817,11.5668,3.1416000000000004,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,18.71025,9.03903,1.2110091743119267,1.2110091743119267,13.194720000000002,13.194720000000002,10.89564,m,2.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,4.842592592592593,10.46,2.16,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,18.71025,9.03903,1.3333333333333333,1.3333333333333333,11.920000000000002,11.920000000000002,8.940000000000001,m,2.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,3.232804232804233,12.22,3.78,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,18.71025,9.03903,1.0623853211009173,1.0623853211009173,11.58,11.58,10.9,m,2.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,3.9240506329113924,12.4,3.16,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,18.71025,9.03903,1.4607218683651804,1.4607218683651804,13.76,13.76,9.42,m,2.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,3.2062937062937062,8.729840000000001,2.7227200000000003,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,18.71025,9.03903,1.579940417080437,1.579940417080437,15.146320000000001,15.146320000000001,9.586640000000001,m,2.0,0
0.0,0.0,129.7628,0,46.0,bd,1,ro,2,na,0.0,,,3381.0,0.0,0.0,3.275862068965518,13.9688,4.2641599999999995,,,1,1.0,1.0,Homo_sapiens,12,0.0,0.0,chordata,4,12.792479999999998,9.03903,1.2196969696969697,1.2196969696969697,11.83672,11.83672,9.70464,m,2.0,0
0.0,0.0,,0,42.0,bd,1,ro,2,na,0.0,,,3097.0,0.0,0.0,3.0142857142857142,21.0789,6.993,,,1,1.0,1.0,Macaca_mulatta,13,0.0,0.0,chordata,4,29.137500000000003,9.03903,1.179261862917399,1.179261862917399,22.3443,22.3443,18.9477,m,2.0,0
0.0,0.0,,0,42.0,bd,1,ro,2,na,0.0,,,3097.0,0.0,0.0,3.1989247311827955,19.8135,6.1938,,,1,1.0,1.0,Macaca_mulatta,13,0.0,0.0,chordata,4,33.2667,9.03903,1.2192982456140349,1.2192982456140349,23.1435,23.1435,18.981,m,2.0,0
0.0,0.0,123.1367,0,46.0,bd,1,ro,2,na,0.0,,,2759.0,0.0,0.0,3.5585585585585586,22.5703,6.34254,,,1,1.0,1.0,Callithrix_jacchus,14,0.0,0.0,chordata,4,33.2667,9.03903,0.8205128205128205,0.8205128205128205,18.2848,18.2848,22.2846,m,2.0,0
0.0,0.0,125.1366,0,46.0,bd,1,ro,2,na,0.0,,,2759.0,0.0,0.0,2.8365384615384617,16.8563,5.94256,,,1,1.0,1.0,Callithrix_jacchus,14,0.0,0.0,chordata,4,29.31282,9.03903,1.5326086956521738,1.5326086956521738,24.17022,24.17022,15.770640000000002,m,2.0,0
0.0,0.0,,0,46.0,bd,1,ro,2,na,0.0,,,2759.0,0.0,0.0,2.0630630630630633,13.08506,6.34254,,,1,1.0,1.0,Callithrix_jacchus,14,0.0,0.0,chordata,4,31.08416,9.03903,1.8366533864541834,1.8366533864541834,26.341540000000002,26.341540000000002,14.34214,m,2.0,0
0.0,0.0,152.7464,0,18.0,bd,1,ro,2,na,0.0,,,3501.0,0.0,0.0,2.931372549019608,20.61904,7.033919999999999,,,1,1.0,1.0,monodelphis_domestica,15,0.0,0.0,chordata,4,16.2056,9.03903,1.0892018779342723,1.0892018779342723,15.998719999999999,15.998719999999999,14.68848,m,2.0,0
0.0,0.0,,0,18.0,bd,1,ro,2,na,0.0,,,3501.0,0.0,0.0,3.627376425855513,15.63606,4.31057,,,1,1.0,1.0,monodelphis_domestica,15,0.0,0.0,chordata,4,16.2056,9.03903,1.1280000000000001,1.1280000000000001,16.17693,16.17693,14.341249999999999,m,2.0,0
,,143.91129999999998,0,18.0,bd,1,ro,2,na,,,,3501.0,,,,,,,,1,1.0,1.0,monodelphis_domestica,15,,,chordata,4,16.2056,9.03903,,,,,,m,2.0,0
0.0,0.0,,0,36.0,bd,1,ro,2,na,,,,3024.0,0.0,0.0,,,,,,1,1.0,1.0,sus_scrofa,16,0.0,0.0,chordata,4,16.2056,9.03903,1.946643717728055,1.946643717728055,11.004629999999999,11.004629999999999,5.65313,m,2.0,0
0.0,0.0,,0,36.0,bd,1,ro,2,na,0.0,,,3024.0,0.0,0.0,4.133333333333334,14.089500000000001,3.40875,,,1,1.0,1.0,sus_scrofa,16,0.0,0.0,chordata,4,16.2056,9.03903,1.455223880597015,1.455223880597015,17.7255,17.7255,12.1806,m,2.0,0
0.0,0.0,,0,36.0,bd,1,ro,2,na,0.0,,,3024.0,0.0,0.0,3.141592920353982,16.13475,5.1358500000000005,,,1,1.0,1.0,sus_scrofa,16,0.0,0.0,chordata,4,16.2056,9.03903,1.1293706293706292,1.1293706293706292,14.680349999999999,14.680349999999999,12.998700000000001,m,2.0,0
0.0,0.0,,0,36.0,bd,1,ro,2,na,0.0,,,3024.0,0.0,0.0,3.967391304347826,16.58925,4.1814,,,1,1.0,1.0,sus_scrofa,16,0.0,0.0,chordata,4,16.2056,9.03903,1.1622641509433964,1.1622641509433964,13.998600000000001,13.998600000000001,12.04425,m,2.0,0
0.0,0.0,70.52000000000001,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,2.717647058823529,9.24,3.4000000000000004,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,15.12,9.03903,1.5555555555555554,1.5555555555555554,15.12,15.12,9.72,m,2.0,0
0.0,0.0,,0,8.0,bpe,2,sf,7,na,0.0,,,168.0,0.0,0.0,0.8153153153153154,2.6208800000000005,3.21456,,,1,1.0,1.0,drosophila_melanogaster,18,0.0,0.0,arthropoda,8,15.12,9.03903,3.016494845360825,3.016494845360825,10.592120000000001,10.592120000000001,3.5114,m,2.0,0
0.0,0.0,,0,8.0,bpe,2,sf,7,na,0.0,,,168.0,0.0,0.0,1.3043478260869565,2.3892,1.8317200000000002,,,1,1.0,1.0,drosophila_melanogaster,18,0.0,0.0,arthropoda,8,15.12,9.03903,3.073047858942065,3.073047858942065,8.8328,8.8328,2.8742800000000006,m,2.0,0
0.0,0.0,,0,8.0,bpe,2,sf,7,na,0.0,,,168.0,0.0,0.0,0.42253521126760557,1.1466,2.7136200000000006,,,1,1.0,1.0,drosophila_melanogaster,18,0.0,0.0,arthropoda,8,15.12,9.03903,6.286666666666666,6.286666666666666,12.01382,12.01382,1.9110000000000003,m,2.0,0
0.0,0.0,,0,8.0,bpe,2,sf,7,na,0.0,,,168.0,0.0,0.0,0.5,1.7631,3.5262,,,1,1.0,1.0,drosophila_melanogaster,18,0.0,0.0,arthropoda,8,15.12,9.03903,3.511111111111111,3.511111111111111,10.3174,10.3174,2.9385,m,2.0,0
0.0,0.0,,0,8.0,bpe,2,sf,7,na,0.0,,,168.0,0.0,0.0,0.6352941176470588,2.1762,3.4255000000000004,,,1,1.0,1.0,drosophila_melanogaster,18,0.0,0.0,arthropoda,8,15.12,9.03903,3.358139534883721,3.358139534883721,11.63864,11.63864,3.4658,m,2.0,0
0.0,0.0,,0,8.0,bpe,2,sf,7,na,0.0,,,168.0,0.0,0.0,0.5193236714975845,1.7329,3.33684,,,1,1.0,1.0,drosophila_melanogaster,18,0.0,0.0,arthropoda,8,15.12,9.03903,3.471649484536082,3.471649484536082,10.856819999999999,10.856819999999999,3.12728,m,2.0,0
0.0,0.0,,0,50.0,bd,1,dm,8,na,10.06496,,,1505.0,0.0,0.0,,8.5768,,,,1,1.0,1.0,danio_rerio,19,0.0,0.0,chordata,4,15.12,9.03903,1.2938090241343125,1.2938090241343125,14.00688,14.00688,10.826080000000001,a,1.0,0
,,,0,50.0,bd,1,dm,8,na,,,,1505.0,,,,,,,,1,1.0,1.0,danio_rerio,19,,,chordata,4,8.7516,9.03903,,,,,,,,0
0.0,0.0,,0,50.0,bd,1,dm,8,na,10.3974,,,1505.0,0.0,0.0,,6.74498,,,,1,1.0,1.0,danio_rerio,19,0.0,0.0,chordata,4,8.7516,9.03903,1.5084087968952133,1.5084087968952133,15.542779999999999,15.542779999999999,10.30409,a,1.0,0
0.0,0.0,174.3,0,,r,4,ir,9,na,0.0,,,,0.0,0.0,4.0,8.5,2.1,,,1,1.0,1.0,Clytia_hemisphaerica_1,20,0.0,0.0,Cnidaria,9,8.7516,9.03903,1.5,1.5,14.7,14.7,9.6,m,2.0,0
0.0,0.0,174.1,0,,r,4,ir,9,na,0.0,,,,0.0,0.0,4.2,9.0,2.1,,,1,1.0,1.0,Clytia_hemisphaerica_1,20,0.0,0.0,Cnidaria,9,8.7516,9.03903,1.6,1.6,16.8,16.8,10.5,m,2.0,0
0.0,0.0,,0,,r,4,ir,9,na,0.0,,,,0.0,0.0,,,,,,1,1.0,1.0,Clytia_hemisphaerica_1,20,0.0,0.0,Cnidaria,9,8.7516,9.03903,1.5,1.5,15.6,15.6,10.1,m,2.0,0
0.0,0.0,,0,,r,4,ir,9,na,0.0,,,,0.0,0.0,2.3,6.9,3.0,,,1,1.0,1.0,Clytia_hemisphaerica_1,20,0.0,0.0,Cnidaria,9,8.7516,9.03903,1.4,1.4,10.9,10.9,7.8,m,2.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,20.4,5.2,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,34.2,9.03903,,,28.0,28.0,21.1,m,2.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,15.9,6.5,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,34.2,9.03903,,,25.7,25.7,14.2,m,2.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,14.3,6.7,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,34.2,9.03903,,,25.2,25.2,15.0,m,2.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,13.5,5.0,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,34.2,9.03903,,,23.4,23.4,16.4,m,2.0,0
,,84.7,0,40.0,bd,1,ro,2,na,,,,3481.0,,,,,,,,1,1.0,1.0,mus_musculus,17,,,chordata,4,34.2,9.03903,,,,,,mI,7.0,0
,,83.0,0,40.0,bd,1,ro,2,na,,,,3481.0,,,,,,,,1,1.0,1.0,mus_musculus,17,,,chordata,4,34.2,9.03903,,,,,,mI,7.0,0
0.0,0.0,80.6,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,13.9,5.0,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,34.2,9.03903,,,31.2,31.2,14.8,mI,7.0,0
0.0,0.0,96.5,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,15.4,5.7,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,34.2,9.03903,,,34.5,34.5,14.3,mI,7.0,0
0.0,0.0,89.4,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,15.3,7.4,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,30.9,9.03903,,,30.7,30.7,14.6,mII,5.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,15.2,3.2,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,30.9,9.03903,,,29.0,29.0,14.3,mII,5.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,16.8,5.2,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,30.9,9.03903,,,29.0,29.0,20.2,mI,7.0,0
0.0,0.0,,0,40.0,bd,1,ro,2,na,0.0,,,3481.0,0.0,0.0,,12.2,3.4,,,1,1.0,1.0,mus_musculus,17,0.0,0.0,chordata,4,30.9,9.03903,,,23.7,23.7,12.8,mII,5.0,0
