aster-to-pole_distance_2_um,astere-to-pole_distance_1_um,cell_diameter_um,centrosome,chromosomes,classification,classification_CAT,cleavage_type,cleavage_type_CAT,day_old,distance_between_chromosomes_um,fixation,fixation_CAT,genome,inner_aster_diameter_1_um,inner_aster_diameter_2_um,metaphase_plate_aspect_ratio_um,metaphase_plate_lengt_h_um,metaphase_plate_width_um,microscope,microscope_CAT,num_of_cells,num_of_cells_CAT,num_of_cells_NUM,organism,organism_CAT,outer__diameter_2_um,outer_aster_diameter_1_um,phylum,phylum_CAT,polar_body_diameter_1_um,polar_body_diameter_2_um,spindle_aspect_ratio_asters_um,spindle_aspect_ratio_poles_um,spindle_length__asters_um,spindle_length_poles_um,spindle_width_um,stage,stage_CAT,time_pf
2.37699,1.32594,60.330270000000006,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,8.634780000000001,7.72926,2.468965517241379,11.57772,4.6893,mm40,1.0,8,4.0,8.0,asterina_miniata,1,30.205560000000006,27.6507,echinodermata,1,12.33771,12.596430000000002,1.9720730397422126,1.4940923737916219,29.68812,22.49247,15.05427,m,2.0,300
1.64934,2.8459200000000004,67.13784,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,8.4084,7.1956500000000005,3.096,12.515580000000002,4.0425,mm40,1.0,8,4.0,8.0,asterina_miniata,1,29.70429,36.02676,echinodermata,1,12.33771,12.596430000000002,2.182389937106918,1.3878406708595388,33.66594,21.409080000000003,15.426180000000002,m,2.0,300
0.0,2.02125,76.14453,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,11.238150000000001,8.27904,1.7625000000000002,11.39985,6.468,mm40,1.0,8,4.0,8.0,asterina_miniata,1,38.45226,42.65646,echinodermata,1,12.33771,12.596430000000002,2.460233297985154,1.6765641569459173,37.5144,25.56477,15.24831,m,2.0,300
2.6842200000000003,3.8969700000000005,78.21429,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.66966,6.581190000000001,2.762096774193549,11.076450000000001,4.01016,mm40,1.0,8,4.0,8.0,asterina_miniata,1,30.51279,37.49823000000001,echinodermata,1,12.33771,12.596430000000002,1.9845261121856865,1.114119922630561,33.18084,18.627840000000003,16.719780000000004,m,2.0,300
3.13698,3.26634,73.10457000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,10.284120000000001,12.725790000000002,2.7882352941176465,15.32916,5.497800000000001,mm40,1.0,8,4.0,8.0,asterina_miniata,1,34.23189,32.954460000000005,echinodermata,1,12.33771,12.596430000000002,2.146897810218978,1.4406934306569343,38.048010000000005,25.53243,17.72232,m,2.0,300
0.0,0.0,68.5608,1,36.0,bd,1,rah,1,140603,18.983580000000003,df,2.0,811.0,23.575860000000002,17.83551,,10.42965,,mm40,1.0,8,4.0,8.0,asterina_miniata,1,50.57976000000001,54.44439,echinodermata,1,12.33771,12.596430000000002,3.3287878787878786,2.546969696969697,35.52549,27.18177,10.6722,a,1.0,300
0.0,0.0,60.508140000000004,1,36.0,bd,1,rah,1,140603,11.545380000000002,df,2.0,811.0,14.132580000000003,17.22105,,8.95818,,mm40,1.0,8,4.0,8.0,asterina_miniata,1,46.165350000000004,45.64791,echinodermata,1,12.33771,12.596430000000002,3.2708719851576995,1.9962894248608534,28.507710000000003,17.39892,8.71563,a,1.0,300
4.91568,3.18549,81.83637,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,10.88241,8.37606,2.31023102310231,11.319,4.89951,mm40,1.0,8,4.0,8.0,asterina_miniata,1,47.49129,44.93643,echinodermata,1,12.33771,12.596430000000002,1.6294681778552749,0.988666085440279,30.221730000000004,18.33678,18.54699,m,2.0,300
0.0,0.0,82.7904,1,36.0,bd,1,rah,1,140603,12.499410000000001,df,2.0,811.0,22.735020000000002,26.923050000000003,,10.88241,,mm40,1.0,8,4.0,8.0,asterina_miniata,1,62.64258,59.909850000000006,echinodermata,1,12.33771,12.596430000000002,3.6622023809523805,1.8958333333333333,39.79437,20.60058,10.866240000000001,a,1.0,300
0.0,0.0,83.79294000000002,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.702,7.56756,3.060109289617486,9.055200000000001,2.9591100000000004,mm40,1.0,8,4.0,8.0,asterina_miniata,1,35.70336,35.68719,echinodermata,1,12.33771,12.596430000000002,3.996638655462185,2.3899159663865546,38.45226,22.99374,9.62115,m,2.0,300
2.55486,2.1021,83.87379000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,10.187100000000001,10.656030000000001,1.8110465116279069,10.07391,5.56248,mm40,1.0,8,4.0,8.0,asterina_miniata,1,40.86159,32.8251,echinodermata,1,12.33771,12.596430000000002,1.9539969834087485,1.2526395173453997,41.89647000000001,26.85837,21.44142,m,2.0,300
2.6842200000000003,2.23146,83.16231,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.33009,11.221980000000002,2.0863787375415277,10.15476,4.867170000000001,mm40,1.0,8,4.0,8.0,asterina_miniata,1,34.87869,33.13233,echinodermata,1,12.33771,12.596430000000002,2.6884816753926697,1.7408376963350782,33.21318,21.5061,12.353880000000002,m,2.0,300
,,58.260510000000004,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,,,4.030864197530864,10.55901,2.61954,mm40,1.0,16,5.0,16.0,asterina_miniata,1,18.23976,19.66272,echinodermata,1,12.33771,12.596430000000002,3.7729166666666663,2.4375,29.28387,18.9189,7.7616000000000005,m,2.0,300
3.36336,2.8459200000000004,72.765,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,8.182020000000001,8.39223,3.1923076923076925,12.078990000000001,3.78378,mm40,1.0,8,4.0,8.0,asterina_miniata,1,38.419920000000005,40.376490000000004,echinodermata,1,6.904590000000001,12.596430000000002,2.04390243902439,1.3141463414634145,33.87615,21.78099,16.574250000000003,m,2.0,300
3.13698,2.55486,95.09577000000002,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,11.28666,11.432190000000002,2.323843416370107,10.55901,4.54377,mm40,1.0,8,4.0,8.0,asterina_miniata,1,50.24019,45.5994,echinodermata,1,6.904590000000001,12.596430000000002,1.6340277777777779,1.0729166666666667,38.048010000000005,24.982650000000003,23.2848,m,2.0,300
2.9591100000000004,2.61954,74.22030000000001,1,36.0,bd,1,rah,1,140603,22.120560000000005,df,2.0,811.0,22.24992,23.54352,,7.89096,,mm40,1.0,8,4.0,8.0,asterina_miniata,1,50.54742000000001,48.80106000000001,echinodermata,1,6.904590000000001,12.596430000000002,2.925,1.15,34.05402,13.38876,11.6424,a,1.0,300
2.4255,1.7787000000000002,82.98444,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,10.736880000000001,7.84245,2.6,10.93092,4.2042,mm40,1.0,8,4.0,8.0,asterina_miniata,1,46.99002000000001,52.95675000000001,echinodermata,1,6.904590000000001,12.596430000000002,1.9431372549019608,1.1872549019607843,32.04894,19.581870000000002,16.4934,m,2.0,300
2.66805,1.73019,84.79548,1,36.0,bd,1,rah,1,140603,9.78285,df,2.0,811.0,17.88402,15.749580000000002,,8.66712,,mm40,1.0,8,4.0,8.0,asterina_miniata,1,55.54395,54.26652000000001,echinodermata,1,6.904590000000001,12.596430000000002,3.0213371266002844,2.132290184921764,34.34508,24.238830000000004,11.367510000000001,a,1.0,300
0.0,0.0,51.32358,1,36.0,bd,1,rah,1,140603,13.66365,df,2.0,811.0,15.92745,15.39384,,9.410940000000002,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,39.34161,37.12632,echinodermata,1,6.904590000000001,12.596430000000002,,,23.05842,12.838980000000001,,a,1.0,300
2.9267700000000003,1.32594,81.99807000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.66966,7.033950000000001,4.770491803278688,14.11641,2.9591100000000004,mm40,1.0,8,4.0,8.0,asterina_miniata,1,33.21318,38.25822,echinodermata,1,6.904590000000001,12.596430000000002,1.7904612978889756,1.2165754495699765,37.0293,25.16052,20.681430000000002,m,2.0,300
0.0,0.0,67.49358,1,36.0,bd,1,rah,1,140603,10.769219999999999,df,2.0,811.0,18.466140000000003,15.92745,,9.00669,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,40.667550000000006,42.91518,echinodermata,1,6.904590000000001,12.596430000000002,4.5739514348785875,2.688741721854305,33.50424,19.69506,7.32501,a,1.0,300
2.11827,2.7489000000000003,93.1392,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,11.10879,18.821880000000004,3.114705882352941,17.12403,5.497800000000001,mm40,1.0,16,5.0,16.0,asterina_miniata,1,46.52109,40.53819,echinodermata,1,6.904590000000001,12.596430000000002,1.6506493506493507,1.1688311688311688,41.10414,29.106,24.9018,m,2.0,300
2.8620900000000002,2.55486,77.37345,1,36.0,bd,1,rah,1,140603,20.519730000000003,df,2.0,811.0,17.88402,21.975030000000004,,13.259400000000001,,mm40,1.0,8,4.0,8.0,asterina_miniata,1,47.49129,46.99002000000001,echinodermata,1,6.904590000000001,12.596430000000002,3.227951153324288,1.4504748982360922,38.468430000000005,17.28573,11.917290000000001,a,1.0,300
0.0,0.0,63.69363,1,36.0,bd,1,rah,1,140603,3.4442100000000004,df,2.0,811.0,11.77176,12.46707,,12.06282,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,47.475120000000004,42.83433,echinodermata,1,6.904590000000001,12.596430000000002,2.289044289044289,1.5174825174825173,31.757880000000004,21.05334,13.87386,a,1.0,300
0.0,0.0,58.95582000000001,1,36.0,bd,1,rah,1,140603,8.29521,df,2.0,811.0,15.312990000000001,13.30791,,9.00669,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,36.44718,38.09652,echinodermata,1,6.904590000000001,12.596430000000002,3.0300187617260788,2.0356472795497185,26.11455,17.54445,8.61861,a,1.0,300
0.0,0.0,66.66891000000001,1,36.0,bd,1,rah,1,140603,15.151290000000001,df,2.0,811.0,17.02701,16.70361,,7.4382,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,48.07341,51.64698,echinodermata,1,6.904590000000001,12.596430000000002,4.37375745526839,3.1868787276341957,35.574000000000005,25.920510000000004,8.13351,a,1.0,300
1.3744500000000002,2.8459200000000004,53.82993,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,4.98036,4.8833400000000005,1.7061403508771928,6.29013,3.6867600000000005,mm40,1.0,16,5.0,16.0,asterina_miniata,1,23.72139,24.562230000000003,echinodermata,1,6.904590000000001,12.596430000000002,2.509677419354839,1.4677419354838708,25.16052,14.7147,10.025400000000001,m,2.0,300
0.0,0.0,68.85186,1,36.0,bd,1,rah,1,140603,3.7191,df,2.0,811.0,15.29682,18.110400000000002,,8.31138,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,41.02329,43.10922000000001,echinodermata,1,6.904590000000001,12.596430000000002,4.099447513812154,2.5709023941068136,35.99442,22.57332,8.78031,a,1.0,300
2.65188,2.7489000000000003,92.34687000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,8.893500000000001,7.874790000000001,2.6714285714285713,12.09516,4.5276000000000005,mm40,1.0,8,4.0,8.0,asterina_miniata,1,32.32383,43.48113,echinodermata,1,6.904590000000001,12.596430000000002,4.273809523809525,3.0697278911564627,40.63521000000001,29.186850000000003,9.50796,m,2.0,300
1.97274,3.0723000000000003,62.48088,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.79902,7.89096,2.4217391304347826,9.00669,3.7191,mm40,1.0,16,5.0,16.0,asterina_miniata,1,29.68812,32.79276,echinodermata,1,6.904590000000001,12.596430000000002,2.787292817679558,1.6395027624309393,32.631060000000005,19.193790000000003,11.707080000000001,m,2.0,300
0.0,0.0,71.9565,1,36.0,bd,1,rah,1,140603,3.234,df,2.0,811.0,14.63385,11.367510000000001,,10.397310000000001,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,50.83848,50.35338,echinodermata,1,6.904590000000001,12.596430000000002,3.3971428571428572,2.52,38.45226,28.523880000000002,11.319,a,1.0,300
0.0,2.11827,51.549960000000006,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.604980000000001,7.535220000000001,2.7573529411764706,12.127500000000001,4.39824,mm40,1.0,16,5.0,16.0,asterina_miniata,1,29.203020000000002,33.87615,echinodermata,1,6.904590000000001,12.596430000000002,1.5937813440320963,1.0461384152457371,25.69413,16.86531,16.12149,m,2.0,300
0.0,0.0,81.43212000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,10.88241,9.79902,2.6515151515151514,11.319,4.26888,mm40,1.0,16,5.0,16.0,asterina_miniata,1,56.675850000000004,54.73545,echinodermata,1,6.904590000000001,12.596430000000002,2.8868778280542986,2.169683257918552,41.265840000000004,31.014060000000004,14.294280000000002,m,2.0,300
1.2936,1.2936,70.01610000000001,1,36.0,bd,1,rah,1,140603,7.7616000000000005,df,2.0,811.0,15.264480000000002,17.51211,,4.851,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,45.809610000000006,46.94151000000001,echinodermata,1,6.904590000000001,12.596430000000002,2.032223415682062,1.502685284640172,30.59364,22.621830000000003,15.05427,a,1.0,300
1.4553,1.87572,57.516690000000004,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,16.41255,17.204880000000003,1.7142857142857144,10.284120000000001,5.999070000000001,mm40,1.0,16,5.0,16.0,asterina_miniata,1,36.30165,36.02676,echinodermata,1,6.904590000000001,12.596430000000002,2.8275862068965516,1.773399014778325,27.84474,17.4636,9.84753,a,1.0,300
2.70039,1.97274,62.20599,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,7.389690000000001,7.4382,1.8300653594771241,9.055200000000001,4.9480200000000005,mm40,1.0,16,5.0,16.0,asterina_miniata,1,36.81909,35.20209,echinodermata,1,6.904590000000001,12.596430000000002,1.6523364485981311,1.1700934579439255,28.588560000000005,20.244840000000003,17.3019,m,2.0,300
1.79487,1.4391300000000002,64.55064,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,7.260330000000001,7.033950000000001,2.9820359281437123,8.05266,2.70039,mm40,1.0,16,5.0,16.0,asterina_miniata,1,30.043860000000002,25.677960000000002,echinodermata,1,6.904590000000001,12.596430000000002,3.7618181818181817,2.456363636363636,33.45573,21.845670000000002,8.893500000000001,m,2.0,300
0.0,0.0,48.186600000000006,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,7.69692,7.32501,2.5213270142180098,8.602440000000001,3.4118700000000004,mm40,1.0,16,5.0,16.0,asterina_miniata,1,21.91035,22.07205,echinodermata,1,6.904590000000001,12.596430000000002,3.0625,2.0625,23.7699,16.008300000000002,7.7616000000000005,m,2.0,300
2.02125,1.9404000000000001,64.11405,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.50796,10.36497,2.613382899628253,11.367510000000001,4.34973,mm40,1.0,16,5.0,16.0,asterina_miniata,1,31.677030000000002,30.690660000000005,echinodermata,1,6.904590000000001,12.596430000000002,3.1135225375626043,2.048414023372287,30.15705,19.840590000000002,9.685830000000001,m,2.0,300
2.1506100000000004,2.2638000000000003,45.178979999999996,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.45945,8.02032,3.612903225806451,10.866240000000001,3.0076200000000006,mm40,1.0,16,5.0,16.0,asterina_miniata,1,23.511180000000003,24.49755,echinodermata,1,6.904590000000001,12.596430000000002,2.8224101479915435,1.6511627906976742,21.58695,12.62877,7.64841,m,2.0,300
2.8782600000000005,2.9591100000000004,59.89368,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,6.581190000000001,7.066290000000001,2.34351145038168,9.92838,4.23654,mm40,1.0,16,5.0,16.0,asterina_miniata,1,33.76296000000001,31.030230000000003,echinodermata,1,6.904590000000001,12.596430000000002,3.175523349436393,2.21256038647343,31.88724,22.21758,10.04157,m,2.0,300
2.0859300000000003,1.51998,50.53125,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,7.56756,6.403320000000001,3.288235294117647,9.03903,2.7489000000000003,mm40,1.0,16,5.0,16.0,asterina_miniata,1,22.767360000000004,25.839660000000002,echinodermata,1,6.904590000000001,12.596430000000002,2.288490284005979,1.623318385650224,24.75627,17.56062,10.817730000000001,m,2.0,300
2.8782600000000005,2.8459200000000004,68.25357000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,9.2169,9.475620000000001,3.0691489361702127,9.33009,3.03996,mm40,1.0,16,5.0,16.0,asterina_miniata,1,35.39613000000001,35.056560000000005,echinodermata,1,6.904590000000001,12.596430000000002,3.4733542319749215,2.457680250783699,35.83272,25.354560000000003,10.316460000000001,m,2.0,300
0.0,1.97274,55.33374,1,36.0,bd,1,rah,1,140603,12.69345,df,2.0,811.0,12.919830000000001,14.310450000000001,,8.7318,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,36.188460000000006,31.8549,echinodermata,1,6.904590000000001,12.596430000000002,3.4555555555555557,2.5740740740740744,30.17322,22.476300000000002,8.7318,a,1.0,300
3.03996,2.89443,64.98723,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,7.535220000000001,8.53776,3.2760736196319016,8.634780000000001,2.6357100000000004,mm40,1.0,16,5.0,16.0,asterina_miniata,1,28.831110000000002,34.215720000000005,echinodermata,1,6.904590000000001,12.596430000000002,2.964391691394659,1.9599406528189909,32.307660000000006,21.36057,10.89858,m,2.0,300
0.0,2.1021,67.81698,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,17.059350000000002,15.959790000000002,2.2131147540983607,8.7318,3.94548,mm40,1.0,16,5.0,16.0,asterina_miniata,1,32.307660000000006,37.61142,echinodermata,1,6.904590000000001,12.596430000000002,3.4663120567375887,2.1985815602836882,31.612350000000003,20.050800000000002,9.11988,m,2.0,300
0.0,0.0,77.21175000000001,1,36.0,bd,1,rah,1,140603,0.0,df,2.0,811.0,14.666190000000002,13.404930000000002,2.0107296137339055,15.151290000000001,7.535220000000001,mm40,1.0,16,5.0,16.0,asterina_miniata,1,38.30673,40.40883,echinodermata,1,6.904590000000001,12.596430000000002,2.3520982599795293,1.690890481064483,37.158660000000005,26.71284,15.798090000000002,m,2.0,300
0.0,0.0,56.95074,1,36.0,bd,1,rah,1,140603,11.367510000000001,df,2.0,811.0,12.596430000000002,13.37259,,9.152220000000002,,mm40,1.0,16,5.0,16.0,asterina_miniata,1,39.260760000000005,44.27346000000001,echinodermata,1,6.904590000000001,12.596430000000002,,,30.076200000000004,24.48138,,m,2.0,300
0.0,0.0,222.1,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,8.5,7.4,1.125,11.7,10.4,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,50.2,51.3,echinodermata,1,6.904590000000001,12.596430000000002,1.5590551181102363,1.5590551181102363,39.6,39.6,25.4,p,3.0,120
0.0,0.0,181.2,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,8.5,12.7,1.018181818181818,11.2,11.0,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,69.6,51.9,echinodermata,1,6.904590000000001,12.596430000000002,1.8075117370892018,1.8075117370892018,38.5,38.5,21.3,p,3.0,120
3.8,3.1,217.0,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,10.5,10.1,2.8545454545454545,15.7,5.5,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,48.4,59.2,echinodermata,1,6.904590000000001,12.596430000000002,2.864705882352941,1.6941176470588235,48.7,28.8,17.0,m,2.0,120
0.0,0.0,211.8,1,36.0,bd,1,rah,1,140617,37.7,df,2.0,811.0,52.9,47.5,,13.2,,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,168.7,188.2,echinodermata,1,6.904590000000001,12.596430000000002,6.579831932773109,3.974789915966386,78.3,47.3,11.9,a,1.0,120
0.0,0.0,221.3,1,36.0,bd,1,rah,1,140617,33.6,df,2.0,811.0,17.5,25.6,,15.0,,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,145.5,132.3,echinodermata,1,6.904590000000001,12.596430000000002,3.6063348416289593,2.475113122171946,79.7,54.7,22.1,a,1.0,120
0.0,3.5,211.4,1,36.0,bd,1,rah,1,140617,14.7,df,2.0,811.0,8.9,4.7,,10.8,,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,80.7,72.6,echinodermata,1,6.904590000000001,12.596430000000002,3.6,2.7933333333333334,54.0,41.9,15.0,a,1.0,120
0.0,0.0,194.0,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,,,2.2622950819672134,13.8,6.1,zlsm40,3.0,1,1.0,1.0,asterina_miniata,1,44.7,37.8,echinodermata,1,6.904590000000001,12.596430000000002,2.322751322751323,1.7936507936507937,43.9,33.9,18.9,m,2.0,120
0.0,0.0,100.6,1,36.0,bd,1,rah,1,140617,28.3,df,2.0,811.0,23.9,23.6,,9.5,,zlsm40,3.0,4,3.0,4.0,asterina_miniata,1,63.4,68.0,echinodermata,1,6.904590000000001,12.596430000000002,2.874251497005988,1.5508982035928143,48.0,25.9,16.7,a,1.0,270
0.0,0.0,135.4,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,4.6,3.9,,9.1,,zlsm40,3.0,2,2.0,2.0,asterina_miniata,1,34.7,37.7,echinodermata,1,6.904590000000001,12.596430000000002,1.9245283018867925,1.4842767295597485,30.6,23.6,15.9,m,2.0,270
0.0,0.0,129.6,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,17.6,15.6,1.725806451612903,10.7,6.2,zlsm40,3.0,2,2.0,2.0,asterina_miniata,1,62.0,59.5,echinodermata,1,6.904590000000001,12.596430000000002,1.754032258064516,1.125,43.5,27.9,24.8,m,2.0,270
0.0,0.0,65.8,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,12.3,12.0,4.419354838709677,13.7,3.1,zlsm40,3.0,16,5.0,16.0,asterina_miniata,1,27.7,33.1,echinodermata,1,6.904590000000001,12.596430000000002,2.3066666666666666,1.4266666666666665,34.6,21.4,15.0,m,2.0,390
0.0,0.0,80.2,1,36.0,bd,1,rah,1,140617,0.0,df,2.0,811.0,10.2,8.4,2.1818181818181817,9.6,4.4,zlsm40,3.0,16,5.0,16.0,asterina_miniata,1,28.6,33.1,echinodermata,1,6.904590000000001,12.596430000000002,1.99375,1.25,31.9,20.0,16.0,m,2.0,390
0.0,0.0,85.5,1,36.0,bd,1,rah,1,140617,25.1,df,2.0,811.0,17.3,16.9,,6.6,,zlsm40,3.0,16,5.0,16.0,asterina_miniata,1,53.1,53.1,echinodermata,1,6.904590000000001,12.596430000000002,6.472222222222222,3.222222222222222,46.6,23.2,7.2,a,1.0,390
0.0,0.0,19.371660000000002,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,2.6033700000000004,2.55486,4.556818181818182,6.484170000000001,1.4229600000000002,mm40,1.0,8,4.0,8.0,caenorhabditis_elegans,2,12.758130000000001,13.9062,nematoda,2,6.904590000000001,12.596430000000002,1.2914438502673797,1.2914438502673797,7.81011,7.81011,6.04758,m,2.0,390
0.0,0.0,26.809860000000004,1,12.0,bpe,2,ro,2,131118,5.07738,m,3.0,100.0,3.6867600000000005,3.2825100000000003,,5.352270000000001,,mm40,1.0,4,3.0,4.0,caenorhabditis_elegans,2,16.477230000000002,21.635460000000002,nematoda,2,6.904590000000001,12.596430000000002,,,15.21597,15.21597,,a,1.0,390
0.0,0.0,40.19862,1,12.0,bpe,2,ro,2,131118,,m,3.0,100.0,3.7676100000000003,4.39824,,,,mm40,1.0,2,2.0,2.0,caenorhabditis_elegans,2,32.61489,28.750260000000004,nematoda,2,4.301220000000001,12.596430000000002,,,14.97342,14.97342,,p,3.0,390
0.0,0.0,11.998140000000001,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,,,2.261744966442953,5.44929,2.40933,mm40,1.0,26,6.0,26.0,caenorhabditis_elegans,2,,,nematoda,2,4.301220000000001,12.596430000000002,,,5.78886,5.78886,,m,2.0,390
0.0,0.0,18.66018,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,2.6033700000000004,2.8620900000000002,4.554347826086957,6.7752300000000005,1.48764,mm40,1.0,12,7.0,12.0,caenorhabditis_elegans,2,12.806640000000002,10.736880000000001,nematoda,2,4.301220000000001,12.596430000000002,1.1856540084388187,1.1856540084388187,9.08754,9.08754,7.66458,m,2.0,390
0.0,0.0,39.357780000000005,1,12.0,bpe,2,ro,2,131118,10.6722,m,3.0,100.0,4.33356,3.6867600000000005,,6.5003400000000005,,mm40,1.0,2,2.0,2.0,caenorhabditis_elegans,2,21.78099,25.33839,nematoda,2,4.301220000000001,12.596430000000002,1.2926108374384235,1.2926108374384235,21.21504,21.21504,16.41255,a,1.0,390
0.0,0.0,12.644940000000002,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,2.4255,1.9889100000000002,2.512987012987013,6.257790000000001,2.49018,mm40,1.0,16,5.0,16.0,caenorhabditis_elegans,2,,,nematoda,2,4.301220000000001,12.596430000000002,1.5079872204472844,1.5079872204472844,7.632240000000001,7.632240000000001,5.061210000000001,m,2.0,390
0.0,0.0,15.361500000000001,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,2.24763,2.02125,2.225609756097561,5.90205,2.65188,mm40,1.0,16,5.0,16.0,caenorhabditis_elegans,2,,,nematoda,2,4.301220000000001,12.596430000000002,1.4806629834254144,1.4806629834254144,8.66712,8.66712,5.853540000000001,m,2.0,390
0.0,0.0,11.917290000000001,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,1.2936,1.3744500000000002,2.7171717171717167,4.34973,1.6008300000000002,mm40,1.0,26,6.0,26.0,caenorhabditis_elegans,2,6.19311,4.851,nematoda,2,4.301220000000001,12.596430000000002,1.4379562043795622,1.4379562043795622,6.37098,6.37098,4.43058,m,2.0,390
0.0,0.0,10.30029,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,1.73019,1.8433800000000002,2.47244094488189,5.07738,2.05359,mm40,1.0,26,6.0,26.0,caenorhabditis_elegans,2,4.46292,6.338640000000001,nematoda,2,4.301220000000001,12.596430000000002,0.9368421052631579,0.9368421052631579,5.756520000000001,5.756520000000001,6.1446000000000005,m,2.0,390
0.0,0.0,15.571710000000001,1,12.0,bpe,2,ro,2,131118,6.04758,m,3.0,100.0,2.55486,2.34465,,3.29868,,mm40,1.0,26,6.0,26.0,caenorhabditis_elegans,2,10.30029,9.29775,nematoda,2,4.301220000000001,12.596430000000002,1.280392156862745,1.280392156862745,10.55901,10.55901,8.2467,a,1.0,390
0.0,0.0,12.54792,1,12.0,bpe,2,ro,2,131118,6.484170000000001,m,3.0,100.0,2.5063500000000003,2.31231,,3.42804,,mm40,1.0,64,8.0,64.0,caenorhabditis_elegans,2,,,nematoda,2,4.301220000000001,12.596430000000002,,,9.410940000000002,9.410940000000002,,a,1.0,390
0.0,0.0,15.199800000000002,1,12.0,bpe,2,ro,2,131118,6.38715,m,3.0,100.0,2.06976,2.45784,,3.34719,,mm40,1.0,64,8.0,64.0,caenorhabditis_elegans,2,,,nematoda,2,4.301220000000001,12.596430000000002,,,9.2169,9.2169,,a,1.0,390
0.0,0.0,12.6126,1,12.0,bpe,2,ro,2,131118,0.0,m,3.0,100.0,1.51998,1.3744500000000002,2.449152542372881,4.6731300000000005,1.9080600000000003,mm40,1.0,64,8.0,64.0,caenorhabditis_elegans,2,4.931850000000001,4.75398,nematoda,2,2.6033700000000004,12.596430000000002,1.0798816568047336,1.0798816568047336,5.90205,5.90205,5.46546,m,2.0,390
