time_pf,num_of_cells,meiotic,stage,cell_diameter_um,spindle_length__asters_um,spindle_length_poles_um,spindle_width_um,spindle_aspect_ratio_asters_um,spindle_aspect_ratio_poles_um,astere-to-pole_distance_1_um,aster-to-pole_distance_2_um,inner_aster_diameter_1_um,inner_aster_diameter_2_um,outer_aster_diameter_1_um,outer__diameter_2_um,centrosome,metaphase_plate_lengt_h_um,metaphase_plate_width_um,metaphase_plate_aspect_ratio_um,polar_body_diameter_1_um,polar_body_diameter_2_um,distance_between_chromosomes_um,microscope,fixation,organism,phylum,classification,genome,chromosomes,cleavage_type,num_of_cells_CAT,num_of_cells_NUM,classification_CAT,phylum_CAT,organism_CAT,cleavage_type_CAT,fixation_CAT,microscope_CAT,stage_CAT,day_old
390,64,0,a,15.199800000000002,9.2169,9.2169,,,,0.0,0.0,2.06976,2.45784,,,1,3.34719,,,4.301220000000001,12.596430000000002,6.38715,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,1.0,131118
390,64,0,m,12.6126,5.90205,5.90205,5.46546,1.0798816568047336,1.0798816568047336,0.0,0.0,1.51998,1.3744500000000002,4.75398,4.931850000000001,1,4.6731300000000005,1.9080600000000003,2.449152542372881,2.6033700000000004,12.596430000000002,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,12.69345,5.5786500000000006,5.5786500000000006,3.8808000000000002,1.4375,1.4375,0.0,0.0,1.8433800000000002,1.51998,4.15569,4.46292,1,4.0425,2.02125,2.0,2.6033700000000004,12.596430000000002,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,10.85007,5.352270000000001,5.352270000000001,4.01016,1.334677419354839,1.334677419354839,0.0,0.0,1.3744500000000002,1.79487,4.46292,4.18803,1,4.55994,1.9889100000000002,2.292682926829268,2.6033700000000004,12.596430000000002,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,10.63063,6.04758,6.04758,3.46038,1.7476635514018692,1.7476635514018692,0.0,0.0,1.5846600000000002,3.1693200000000004,3.8808000000000002,3.9293100000000005,1,4.576110000000001,2.13444,2.143939393939394,2.6033700000000004,12.596430000000002,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,1,0,m,56.17458,18.7,12.5,6.37098,2.9,1.9,0.0,0.0,4.59228,4.62462,32.61489,33.81147,1,5.62716,1.4553,3.8666666666666667,3.7191,3.26634,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,2.0,131118
390,1,0,p,59.79666,16.6,12.8,11.28666,1.5,1.1,0.0,0.0,3.8808000000000002,3.7999500000000004,38.290560000000006,36.49569,1,12.418560000000001,,,4.34973,3.26634,,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,3.0,131118
390,1,0,m,50.337210000000006,18.64401,14.067900000000002,7.033950000000001,2.650574712643678,2.0,0.0,0.0,4.931850000000001,4.656960000000001,34.18338,32.728080000000006,1,7.599900000000001,1.5038100000000003,5.053763440860214,3.0076200000000006,1.89189,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,2.0,131118
390,1,0,m,52.245270000000005,17.49594,13.938540000000001,7.147140000000001,2.447963800904977,1.9502262443438914,0.0,0.0,4.98036,4.18803,31.62852,32.88978,1,7.826280000000001,1.79487,4.360360360360361,2.70039,3.6867600000000005,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,2.0,131118
390,1,0,a,36.28548,15.94362,11.998140000000001,2.81358,5.666666666666666,4.264367816091954,0.0,0.0,3.3957,3.7999500000000004,22.71885,24.59457,1,2.8459200000000004,,,2.94294,3.6867600000000005,6.176940000000001,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,1.0,131118
390,2,0,m,23.980110000000003,9.92838,7.3411800000000005,4.33356,2.291044776119403,1.6940298507462686,0.0,0.0,2.70039,2.55486,21.231210000000004,22.02354,1,4.62462,1.00254,4.612903225806452,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,7.373520000000001,3.0884700000000005,3.0884700000000005,1.08339,2.850746268656717,2.850746268656717,,,,,,,1,4.07484,2.4255,1.68,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,2,0,m,18.87039,8.45691,5.96673,5.70801,1.481586402266289,1.0453257790368273,0.0,0.0,2.65188,2.34465,16.23468,15.13512,1,4.9480200000000005,1.3421100000000001,3.6867469879518073,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,2.0,131118
390,2,0,a,25.677960000000002,13.66365,11.060280000000002,3.54123,3.858447488584475,3.123287671232877,0.0,0.0,3.05613,2.81358,22.02354,21.392910000000004,1,2.9591100000000004,,,2.29614,2.61954,5.271420000000001,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,1.0,131118
390,4,0,m,17.576790000000003,8.2467,6.1446000000000005,5.10972,1.6139240506329113,1.2025316455696202,0.0,0.0,1.89189,2.19912,12.33771,13.95471,1,3.5250600000000003,1.05105,3.353846153846154,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,3.0,4.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,6.807570000000001,3.96165,3.96165,2.1021,1.8846153846153846,1.8846153846153846,0.0,0.0,,,,,1,3.15315,0.8893500000000001,3.5454545454545454,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,128,0,m,4.25271,3.02379,3.02379,1.40679,2.1494252873563218,2.1494252873563218,,,,,,,1,2.1506100000000004,1.1319000000000001,1.9000000000000001,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,9.0,128.0,2,2,2,2,3.0,1.0,2.0,131118
390,26,0,m,10.96326,6.03141,5.12589,2.3931600000000004,2.5202702702702697,2.1418918918918917,0.0,0.0,0.7114800000000001,,,,1,3.50889,1.68168,2.0865384615384617,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,5.48163,3.7352700000000003,3.7352700000000003,2.03742,1.8333333333333335,1.8333333333333335,0.0,0.0,,,,,1,3.1693200000000004,1.18041,2.6849315068493156,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,64,0,m,6.338640000000001,5.012700000000001,5.012700000000001,2.02125,2.48,2.48,0.0,0.0,,,,,1,3.13698,1.08339,2.895522388059701,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131118
390,2,0,a,23.187780000000004,11.755590000000002,9.18456,5.061210000000001,2.3226837060702876,1.8146964856230028,0.0,0.0,3.4442100000000004,2.81358,21.65163,18.40146,1,2.6033700000000004,,,2.29614,2.61954,4.62462,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,1.0,131118
390,2,0,m,15.183630000000003,8.2467,6.823740000000001,4.5276000000000005,1.8214285714285714,1.5071428571428571,0.0,0.0,3.0076200000000006,,19.45251,,1,4.77015,1.69785,2.8095238095238093,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,13.890030000000001,6.063750000000001,4.12335,3.5574000000000003,1.7045454545454546,1.1590909090909092,0.0,0.0,2.03742,,6.51651,,1,4.3659,1.3744500000000002,3.1764705882352935,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,12.38622,5.46546,3.83229,4.12335,1.3254901960784313,0.9294117647058823,0.0,0.0,2.3931600000000004,1.89189,8.79648,6.581190000000001,1,3.84846,1.4553,2.6444444444444444,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,8,0,m,19.0806,7.033950000000001,5.061210000000001,3.34719,2.1014492753623193,1.5120772946859906,0.0,0.0,2.1021,2.06976,10.30029,,1,3.8161200000000006,1.4553,2.6222222222222227,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,4.0,8.0,2,2,2,2,3.0,1.0,2.0,131118
390,8,0,m,14.181090000000001,5.74035,3.8808000000000002,4.05867,1.4143426294820718,0.9561752988047809,0.0,0.0,2.1021,2.24763,10.55901,8.78031,1,4.5276000000000005,1.21275,3.733333333333334,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,4.0,8.0,2,2,2,2,3.0,1.0,2.0,131118
390,8,0,m,10.72071,5.78886,4.3173900000000005,3.78378,1.5299145299145298,1.1410256410256412,0.0,0.0,2.34465,2.1021,10.203270000000002,9.00669,1,3.60591,1.7787000000000002,2.0272727272727273,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,4.0,8.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,13.857690000000002,6.59736,3.86463,,,,0.0,0.0,2.03742,2.02125,5.756520000000001,6.87225,1,4.62462,0.74382,6.217391304347826,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,12.74196,5.7241800000000005,3.5735700000000006,,,,0.0,0.0,2.1021,1.8433800000000002,6.5650200000000005,8.27904,1,5.271420000000001,1.21275,4.346666666666668,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,11.238150000000001,5.061210000000001,3.1046400000000003,3.03996,1.6648936170212767,1.0212765957446808,0.0,0.0,1.9889100000000002,1.64934,5.610990000000001,6.11226,1,4.01016,0.85701,4.679245283018868,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,13.130040000000001,4.576110000000001,3.05613,3.70293,1.235807860262009,0.8253275109170306,0.0,0.0,2.24763,2.34465,5.756520000000001,6.07992,1,3.8161200000000006,1.1319000000000001,3.3714285714285714,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,15.523200000000001,6.59736,3.8808000000000002,3.34719,1.9710144927536233,1.1594202898550725,0.0,0.0,2.06976,1.71402,6.27396,6.43566,1,3.15315,1.1319000000000001,2.7857142857142856,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,12.968340000000001,5.90205,4.23654,,,,0.0,0.0,2.06976,2.3931600000000004,,,1,4.2042,1.1965800000000002,3.513513513513513,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,16,0,m,11.4807,4.60845,3.63825,4.171860000000001,1.1046511627906976,0.8720930232558138,0.0,0.0,1.8272100000000002,1.64934,,,1,4.3659,1.85955,2.3478260869565215,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131118
390,1,0,m,35.92974,12.208350000000001,9.36243,3.3148500000000003,3.682926829268293,2.824390243902439,0.0,0.0,3.83229,3.0076200000000006,23.042250000000003,24.19032,1,4.931850000000001,1.1319000000000001,4.357142857142858,2.29614,2.61954,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,2.0,131118
390,1,0,a,35.4981,15.7263,11.9133,3.348,4.697222222222223,3.558333333333333,0.0,0.0,3.2828999999999997,3.2828999999999997,21.4737,22.1154,1,2.697,,,1.4415,1.5531,6.5286,nsd60,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,4.0,1.0,131122
390,2,0,m,23.742900000000002,9.8766,7.105200000000001,4.0733999999999995,2.4246575342465757,1.7442922374429228,0.0,0.0,2.6319,2.1669,18.8232,18.9162,1,4.0733999999999995,0.9765,4.171428571428571,1.9344000000000001,1.5531,0.0,nsd60,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,4.0,2.0,131122
390,26,0,m,10.3509,4.166399999999999,3.2178,4.584899999999999,0.9087221095334685,0.7018255578093308,0.0,0.0,1.2648,1.4415,4.7616000000000005,6.3891,1,2.9946,1.0602,2.824561403508772,2.1204,1.5531,0.0,nsd61,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,5.0,2.0,131122
390,26,0,m,8.844299999999999,4.1106,3.8781000000000003,3.813,1.0780487804878047,1.0170731707317073,0.0,0.0,1.3206,1.2555,5.0127,5.5241999999999996,1,3.1806,1.0974000000000002,2.8983050847457625,2.1204,1.5531,0.0,nsd62,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,6.0,2.0,131122
390,26,0,m,7.030799999999999,3.7571999999999997,2.232,1.9344000000000001,1.942307692307692,1.153846153846154,0.0,0.0,1.395,1.5252,4.4268,5.5986,1,3.6734999999999998,1.1253,3.2644628099173554,2.232,1.5531,0.0,nsd63,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,7.0,2.0,131122
390,64,0,m,5.4312,3.2271,2.2413000000000003,2.325,1.388,0.9640000000000001,0.0,0.0,0.5859,0.7068,2.0925,2.1669,1,2.2691999999999997,0.9392999999999999,2.4158415841584158,2.232,1.5531,0.0,nsd64,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,8.0,2.0,131122
390,64,0,m,6.705299999999999,2.6691,2.0366999999999997,1.8228000000000002,1.464285714285714,1.11734693877551,0.0,0.0,0.7905,0.6231,1.8228000000000002,2.5854,1,3.0318,1.1253,2.6942148760330578,2.232,1.5531,0.0,nsd65,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,9.0,2.0,131122
390,64,0,m,6.4262999999999995,2.9202,2.0925,2.1111,1.383259911894273,0.9911894273127753,0.0,0.0,0.6696,0.4092,3.2828999999999997,,1,2.6784,1.2648,2.1176470588235294,2.232,1.5531,0.0,nsd66,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,10.0,2.0,131122
390,26,0,m,9.6534,4.7151000000000005,3.348,4.0362,1.1682027649769586,0.8294930875576036,0.0,0.0,1.5996,1.4136,5.0871,5.3661,1,3.4968,1.4136,2.473684210526316,2.1483000000000003,1.5531,0.0,nsd67,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,11.0,2.0,131122
390,26,0,m,8.5746,4.2873,3.4223999999999997,4.1292,1.0382882882882882,0.8288288288288288,0.0,0.0,1.2648,1.4694,5.6358,6.3612,1,3.3108,1.116,2.9666666666666663,2.1483000000000003,1.5531,0.0,nsd68,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,12.0,2.0,131122
390,2,0,m,18.2838,8.732700000000001,6.751799999999999,4.584899999999999,1.9046653144016232,1.4726166328600407,0.0,0.0,1.9995,2.2041,19.1766,16.851599999999998,1,4.436100000000001,0.7998,5.546511627906978,1.8228000000000002,1.5531,0.0,nsd69,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,13.0,2.0,131122
390,2,0,a,21.9666,10.1835,8.0259,2.1576,4.719827586206897,3.719827586206897,0.0,0.0,2.5296,2.2971,19.5672,21.0552,1,2.1483000000000003,,,1.8228000000000002,1.5531,4.0641,nsd70,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,14.0,1.0,131122
390,2,0,m,16.6749,7.9329,6.3332999999999995,5.4963,1.4433164128595601,1.1522842639593909,0.0,0.0,2.1669,2.3621999999999996,14.349900000000002,17.409599999999998,1,4.5756000000000006,1.953,2.342857142857143,3.162,2.4459,0.0,nsd71,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,15.0,2.0,131122
390,2,0,a,23.408099999999997,11.1786,9.076799999999999,4.203600000000001,2.6592920353982294,2.1592920353982294,0.0,0.0,2.4087,3.1898999999999997,18.218700000000002,18.953400000000002,1,2.1761999999999997,,,3.162,2.4459,4.203600000000001,nsd72,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,16.0,1.0,131122
390,8,0,a,16.3494,9.5976,8.1189,3.7943999999999996,2.5294117647058827,2.1397058823529416,0.0,0.0,2.6133,2.0925,11.1042,12.759599999999999,1,2.4924,,,2.4087,2.4459,3.9246000000000003,nsd73,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,4.0,8.0,2,2,2,2,3.0,17.0,1.0,131122
390,16,0,m,12.3783,4.7523,3.3945,4.65,1.022,0.7299999999999999,0.0,0.0,1.7298000000000002,1.7019,5.4312,5.7288,1,4.092,0.9299999999999999,4.3999999999999995,2.4087,2.4459,0.0,nsd74,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,18.0,2.0,131122
390,16,0,m,14.256900000000002,5.1429,3.906,2.4831,2.0711610486891385,1.5730337078651686,0.0,0.0,1.8506999999999998,1.8785999999999998,7.402799999999999,6.1101,1,4.2315,0.744,5.687499999999999,2.4087,2.4459,0.0,nsd75,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,19.0,2.0,131122
390,16,0,m,16.758599999999998,5.8031999999999995,4.250100000000001,2.6877,2.15916955017301,1.5813148788927338,0.0,0.0,1.8041999999999998,1.7298000000000002,6.7797,6.5379,1,3.5991000000000004,0.9950999999999999,3.616822429906543,2.4087,2.4459,0.0,nsd76,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,20.0,2.0,131122
390,4,0,m,19.046400000000002,7.402799999999999,5.4126,4.6872,1.5793650793650793,1.1547619047619049,0.0,0.0,2.325,2.2506,11.7087,13.91931,1,4.5198,0.8742,5.170212765957447,2.232,1.9344000000000001,0.0,nsd77,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,3.0,4.0,2,2,2,2,3.0,21.0,2.0,131122
390,4,0,m,19.5393,8.0817,5.9241,4.3338,1.8648068669527895,1.3669527896995708,0.0,0.0,2.6133,2.6133,13.271099999999999,14.2755,1,4.5105,1.0509000000000002,4.292035398230088,2.232,1.9344000000000001,0.0,nsd78,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,3.0,4.0,2,2,2,2,3.0,22.0,2.0,131122
390,2,0,m,18.9189,8.37606,6.07992,4.931850000000001,1.698360655737705,1.2327868852459016,0.0,0.0,2.65188,3.2825100000000003,16.10532,17.18871,1,3.9131400000000003,0.7923300000000001,4.938775510204081,2.232,1.9344000000000001,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,2.0,131204
390,2,0,a,24.36819,13.631310000000001,12.596430000000002,2.97528,4.581521739130435,4.233695652173913,0.0,0.0,2.81358,3.21783,21.74865,22.67034,1,3.1208100000000005,,,2.232,1.9344000000000001,5.02887,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,1.0,131204
390,4,0,m,18.02955,7.98798,6.61353,5.8212,1.3722222222222222,1.136111111111111,0.0,0.0,2.27997,1.89189,10.397310000000001,9.29775,1,5.982900000000001,1.617,3.7000000000000006,2.232,1.9344000000000001,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,3.0,4.0,2,2,2,2,3.0,1.0,2.0,131204
390,1,0,a,35.379960000000004,15.021930000000001,11.739419999999999,2.70039,5.562874251497006,4.347305389221557,0.0,0.0,3.6867600000000005,4.34973,23.575860000000002,22.91289,1,2.8459200000000004,,,1.2936,1.51998,6.1446000000000005,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,1.0,131204
390,8,0,m,14.213430000000002,4.6731300000000005,3.46038,5.756520000000001,0.8117977528089887,0.6011235955056179,0.0,0.0,1.9889100000000002,2.24763,11.27049,11.72325,1,5.1582300000000005,1.81104,2.848214285714286,2.61954,1.51998,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,4.0,8.0,2,2,2,2,3.0,1.0,2.0,131204
390,2,0,m,23.834580000000003,10.23561,7.599900000000001,4.15569,2.463035019455253,1.8287937743190663,0.0,0.0,3.47655,3.1693200000000004,19.48485,19.306980000000003,1,4.47909,2.45784,1.8223684210526316,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,2.0,2.0,2,2,2,2,3.0,1.0,2.0,131204
390,64,0,m,5.6595,3.3957,3.3957,1.85955,1.8260869565217392,1.8260869565217392,0.0,0.0,0.7114800000000001,,2.9106,,1,3.1208100000000005,1.97274,1.5819672131147544,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131204
390,64,0,m,7.16331,3.6544200000000004,3.6544200000000004,2.7489000000000003,1.3294117647058823,1.3294117647058823,0.0,0.0,0.6791400000000001,0.6791400000000001,,,1,3.3957,0.9702000000000001,3.5,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131204
390,4,0,m,18.110400000000002,7.858620000000001,6.241620000000001,3.4118700000000004,2.3033175355450237,1.8293838862559242,0.0,0.0,2.29614,2.49018,12.85515,13.29174,1,3.7676100000000003,1.14807,3.281690140845071,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,3.0,4.0,2,2,2,2,3.0,1.0,2.0,131204
390,64,0,m,6.904590000000001,3.63825,3.63825,1.9404000000000001,1.875,1.875,0.0,0.0,0.0,0.0,,,1,3.50889,0.72765,4.822222222222222,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131204
390,32,0,m,10.21944,4.867170000000001,3.7676100000000003,2.61954,1.8580246913580247,1.4382716049382716,0.0,0.0,0.9702000000000001,0.93786,3.6867600000000005,,1,3.94548,1.27743,3.0886075949367084,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,10.0,32.0,2,2,2,2,3.0,1.0,2.0,131204
390,26,0,m,10.817730000000001,6.67821,6.67821,1.73019,3.8598130841121496,3.8598130841121496,0.0,0.0,,,,,1,3.234,1.30977,2.4691358024691357,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,1.0,2.0,131204
390,1,0,m,34.86252,11.41602,8.48925,3.1693200000000004,3.60204081632653,2.6785714285714284,0.0,0.0,3.5250600000000003,3.05613,22.783530000000003,20.261010000000002,1,3.13698,0.75999,4.127659574468085,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,2.0,131204
390,26,0,m,8.602440000000001,6.04758,6.04758,1.89189,3.1965811965811963,3.1965811965811963,0.0,0.0,,,,,1,3.13698,1.09956,2.852941176470588,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,1.0,2.0,131204
390,26,0,a,13.43727,7.260330000000001,7.260330000000001,2.36082,3.075342465753425,3.075342465753425,0.0,0.0,2.70039,2.19912,5.756520000000001,4.0425,1,2.78124,,,2.78124,2.24763,3.5250600000000003,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,6.0,26.0,2,2,2,2,3.0,1.0,1.0,131204
390,16,0,m,12.17601,6.1446000000000005,4.301220000000001,3.0076200000000006,2.043010752688172,1.4301075268817203,0.0,0.0,1.9404000000000001,1.8433800000000002,5.80503,5.012700000000001,1,3.7352700000000003,0.9216900000000001,4.052631578947368,2.78124,2.24763,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,5.0,16.0,2,2,2,2,3.0,1.0,2.0,131204
390,1,0,a,36.13995,15.118950000000002,11.965800000000002,2.9591100000000004,5.109289617486339,4.043715846994536,0.0,0.0,3.0076200000000006,3.47655,19.54953,21.48993,1,3.3957,,,1.73019,1.71402,3.7999500000000004,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,1.0,1.0,2,2,2,2,3.0,1.0,1.0,131204
390,4,0,m,18.692520000000002,8.14968,5.206740000000001,3.26634,2.495049504950495,1.5940594059405944,0.0,0.0,2.81358,2.70039,11.69091,13.049190000000001,1,3.34719,0.6791400000000001,4.928571428571428,2.34465,1.71402,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,3.0,4.0,2,2,2,2,3.0,1.0,2.0,131204
390,64,0,m,7.292670000000001,4.931850000000001,4.931850000000001,2.37699,2.0748299319727894,2.0748299319727894,0.0,0.0,,,,,1,3.3957,1.39062,2.4418604651162794,2.34465,1.71402,0.0,mm40,m,caenorhabditis_elegans,nematoda,bpe,100.0,12.0,ro,8.0,64.0,2,2,2,2,3.0,1.0,2.0,131204
